timestamp,v0,v1,X,Y,Z,result
1,43766.03392,43764.48052,-37711.54066,-21038.88347,-8145.957075,1
1,43766.1019,43764.54356,-37708.8747,-21041.68394,-8151.270232,1
1,43766.16997,43764.60464,-37707.23363,-21042.23533,-8157.72284,1
1,43766.23795,43764.66681,-37706.3162,-21041.0968,-8165.274754,1
1,43766.30574,43764.73242,-37705.76265,-21039.11396,-8173.393487,1
1,43766.37338,43764.8022,-37705.31713,-21037.02925,-8181.313784,1
1,43766.44092,43764.87512,-37704.93066,-21035.18211,-8188.348287,1
1,43766.50838,43764.94892,-37704.74618,-21033.45568,-8194.106986,1
1,43766.57578,43765.02126,-37704.97302,-21031.51486,-8198.465763,1
1,43766.64321,43765.09053,-37705.7255,-21029.1855,-8201.338142,1
1,43766.71088,43765.15638,-37706.92189,-21026.73093,-8202.431735,1
1,43766.77901,43765.21951,-37708.30515,-21024.84504,-8201.178054,1
1,43766.84766,43765.28117,-37709.58189,-21024.33446,-8196.914581,1
1,43766.91642,43765.34271,-37710.594,-21025.63839,-8189.324376,1
1,43766.9845,43765.40535,-37711.43326,-21028.44273,-8178.872972,1
1,43767.05094,43765.47001,-37712.42573,-21031.61466,-8167.012324,1
1,43767.11513,43765.53699,-37713.99229,-21033.52629,-8155.952801,1
1,43767.1772,43765.60572,-37716.4495,-21032.62747,-8148.101039,1
1,43767.23815,43765.67476,-37719.85472,-21028.01558,-8145.343778,1
1,43767.29948,43765.74235,-37723.95865,-21019.75787,-8148.50203,1
1,43767.36253,43765.80692,-37728.28838,-21008.85317,-8157.108841,1
1,43767.42791,43765.86841,-37732.31846,-20996.86482,-8169.595905,1
1,43767.49527,43765.92832,-37735.66437,-20985.37717,-8183.782634,1
1,43767.56347,43765.98932,-37738.23012,-20975.47921,-8197.46646,1
1,43767.63111,43766.05371,-37740.25879,-20967.45627,-8208.915938,1
1,43767.69718,43766.12229,-37742.27137,-20960.7927,-8217.102228,1
1,43767.7614,43766.19371,-37744.91117,-20954.45858,-8221.675512,1
1,43767.82422,43766.26505,-37748.7454,-20947.37062,-8222.730616,1
1,43767.88652,43766.33328,-37754.08572,-20938.8591,-8220.48155,1
1,43767.94921,43766.39672,-37760.89266,-20928.95425,-8215.005669,1
1,43768.0129,43766.45599,-37768.79248,-20918.38852,-8206.168824,1
1,43768.07772,43766.51357,-37777.20447,-20908.3296,-8193.701508,1
1,43768.14342,43766.57252,-37785.52573,-20899.94875,-8177.41746,1
1,43768.20939,43766.63506,-37793.29885,-20894.00588,-8157.47334,1
1,43768.27491,43766.70178,-37800.29726,-20890.62001,-8134.556464,1
1,43768.3393,43766.77141,-37806.50119,-20889.31243,-8109.906213,1
1,43768.4021,43766.84157,-37811.98245,-20889.29211,-8085.145031,1
1,43768.46321,43766.90986,-37816.75709,-20889.8459,-8061.987712,1
1,43768.52303,43766.97463,-37820.68891,-20890.66552,-8041.858426,1
1,43768.58235,43767.03584,-37823.48758,-20891.9611,-8025.600499,1
1,43768.6422,43767.09501,-37824.81247,-20894.31133,-8013.364973,1
1,43768.70347,43767.15429,-37824.43147,-20898.33632,-8004.697233,1
1,43768.76651,43767.21572,-37822.35131,-20904.37485,-7998.751011,1
1,43768.83089,43767.28009,-37818.84241,-20912.33402,-7994.552646,1
1,43768.89559,43767.34662,-37814.33972,-20921.80076,-7991.160632,1
1,43768.95932,43767.41338,-37809.25907,-20932.35426,-7987.704455,1
1,43769.02125,43767.47828,-37803.82371,-20943.86217,-7983.430025,1
1,43769.0814,43767.54001,-37797.99315,-20956.56256,-7977.835562,1
1,43769.1407,43767.59837,-37791.53992,-20970.84328,-7970.919282,1
1,43769.20046,43767.65419,-37784.23791,-20986.83369,-7963.393418,1
1,43769.26156,43767.70863,-37776.07578,-21004.03692,-7956.658749,1
1,43769.32389,43767.76264,-37767.38449,-21021.25033,-7952.404439,1
1,43769.38622,43767.81666,-37758.80905,-21036.85004,-7951.96012,1
1,43769.44683,43767.87097,-37751.13951,-21049.31621,-7955.667796,1
1,43769.50447,43767.92609,-37745.07738,-21057.7537,-7962.58209,1
1,43769.55918,43767.98278,-37741.04123,-21062.17235,-7970.641492,1
1,43769.6123,43768.04179,-37739.07592,-21063.40849,-7977.320727,1
1,43769.66601,43768.10306,-37738.8936,-21062.74582,-7980.479618,1
1,43769.72234,43768.1656,-37740.0064,-21061.40289,-7979.13228,1
1,43769.78233,43768.22782,-37741.87703,-21060.09784,-7973.913127,1
1,43769.84563,43768.28829,-37744.03382,-21058.84283,-7967.078826,1
1,43769.91087,43768.3469,-37746.12268,-21057.02572,-7962.020307,1
1,43769.97615,43768.40468,-37747.89799,-21053.73662,-7962.398174,1
1,43770.03965,43768.46341,-37749.17645,-21048.22284,-7971.117387,1
1,43770.10011,43768.52447,-37749.79528,-21040.30742,-7989.397065,1
1,43770.15689,43768.58772,-37749.59979,-21030.60237,-8016.26967,1
1,43770.21014,43768.65164,-37748.47439,-21020.39978,-8048.759117,1
1,43770.26065,43768.7139,-37746.40525,-21011.26349,-8082.711415,1
1,43770.30983,43768.77234,-37743.54814,-21004.47125,-8113.985141,1
1,43770.35931,43768.82585,-37740.25293,-21000.56608,-8139.533639,1
1,43770.4106,43768.8746,-37737.01042,-20999.22835,-8157.97485,1
1,43770.46443,43768.91988,-37734.33203,-20999.52016,-8169.480489,1
1,43770.52057,43768.96347,-37732.60074,-21000.35841,-8175.198727,1
1,43770.57791,43769.00756,-37731.96173,-21000.95714,-8176.57909,1
1,43770.63503,43769.05414,-37732.30236,-21001.03128,-8174.927939,1
1,43770.69081,43769.10463,-37733.335,-21000.69847,-8171.283027,1
1,43770.74484,43769.15928,-37734.7384,-21000.21619,-8166.449263,1
1,43770.79729,43769.2166,-37736.29358,-20999.76568,-8160.933965,1
1,43770.84865,43769.27378,-37737.96025,-20999.40588,-8154.716139,1
1,43770.89921,43769.32781,-37739.87161,-20999.16329,-8147.045215,1
1,43770.9491,43769.37672,-37742.26104,-20999.10601,-8136.60755,1
1,43770.99847,43769.42102,-37745.35859,-20999.30478,-8122.126365,1
1,43771.04772,43769.46355,-37749.29415,-20999.68092,-8103.217023,1
1,43771.09751,43769.50827,-37754.03519,-20999.86371,-8081.038108,1
1,43771.14839,43769.55829,-37759.36729,-20999.20434,-8058.318601,1
1,43771.20044,43769.61429,-37764.91632,-20997.01408,-8038.605826,1
1,43771.25286,43769.67417,-37770.19624,-20992.93463,-8025.063023,1
1,43771.30448,43769.73417,-37774.67715,-20987.20456,-8019.468435,1
1,43771.35416,43769.79055,-37777.85027,-20980.68263,-8021.882923,1
1,43771.40153,43769.84125,-37779.29591,-20974.5829,-8031.057512,1
1,43771.44719,43769.88659,-37778.74456,-20970.06962,-8045.229962,1
1,43771.49218,43769.92847,-37776.12089,-20967.93022,-8062.765955,1
1,43771.53736,43769.96914,-37771.56017,-20968.47758,-8082.310908,1
1,43771.58281,43770.00991,-37765.38487,-20971.69274,-8102.490306,1
1,43771.62783,43770.05072,-37758.04106,-20977.48802,-8121.491149,1
1,43771.67149,43770.09075,-37750.01501,-20985.88804,-8136.97427,1
1,43771.71324,43770.12961,-37741.74528,-20997.01227,-8146.546481,1
1,43771.75344,43770.1679,-37733.57269,-21010.8749,-8148.540567,1
1,43771.79337,43770.20713,-37725.72947,-21027.14211,-8142.718031,1
1,43771.83459,43770.24894,-37718.36361,-21044.99585,-8130.511939,1
1,43771.87825,43770.29431,-37711.56897,-21063.21731,-8114.661845,1
1,43771.92461,43770.34263,-37705.40349,-21080.47334,-8098.370973,1
1,43771.97302,43770.392,-37699.87599,-21095.67606,-8084.433551,1
1,43772.02223,43770.4404,-37694.92682,-21108.20821,-8074.754775,1
1,43772.07088,43770.48666,-37690.4448,-21117.8923,-8070.36553,1
1,43772.11788,43770.53086,-37686.33254,-21124.73201,-8071.786635,1
1,43772.16259,43770.57396,-37682.59328,-21128.59201,-8079.430948,1
1,43772.20479,43770.61708,-37679.3837,-21129.02989,-8093.746157,1
1,43772.24451,43770.66032,-37676.97288,-21125.46946,-8114.915093,1
1,43772.28209,43770.7027,-37675.59007,-21117.67531,-8142.327472,1
1,43772.31819,43770.7427,-37675.21698,-21106.27877,-8174.21983,1
1,43772.35366,43770.77914,-37675.44257,-21093.00772,-8207.826457,1
1,43772.38949,43770.81209,-37675.49231,-21080.37218,-8240.126882,1
1,43772.4265,43770.84313,-37674.46712,-21070.85434,-8268.871377,1
1,43772.46506,43770.87457,-37671.71384,-21065.93757,-8293.368094,1
1,43772.50494,43770.90841,-37667.17126,-21065.4495,-8314.53546,1
1,43772.54531,43770.94528,-37661.50681,-21067.57426,-8334.182088,1
1,43772.58517,43770.98372,-37655.9618,-21069.55181,-8353.869073,1
1,43772.62357,43771.02113,-37651.95476,-21068.7162,-8374.031399,1
1,43772.66014,43771.05485,-37650.61273,-21063.35646,-8393.910017,1
1,43772.69504,43771.08375,-37652.43449,-21053.02979,-8412.298528,1
1,43772.72891,43771.10889,-37657.22031,-21038.27634,-8428.612868,1
1,43772.76263,43771.13334,-37664.27386,-21020.0162,-8443.539906,1
1,43772.7969,43771.16057,-37672.75106,-20999.02711,-8458.814647,1
1,43772.83208,43771.19283,-37681.98739,-20975.79004,-8476.157318,1
1,43772.86788,43771.23002,-37691.66017,-20950.73646,-8495.927451,1
1,43772.90345,43771.2697,-37701.75746,-20924.62026,-8516.319981,1
1,43772.93759,43771.30838,-37712.40678,-20898.70913,-8533.638581,1
1,43772.9693,43771.34322,-37723.68246,-20874.59066,-8543.626152,1
1,43772.99844,43771.37351,-37735.4846,-20853.66912,-8543.258144,1
1,43773.02588,43771.40081,-37747.52287,-20836.63305,-8532.13899,1
1,43773.05327,43771.42788,-37759.37879,-20823.20958,-8512.839143,1
1,43773.08229,43771.45708,-37770.59053,-20812.35448,-8490.043486,1
1,43773.1137,43771.48912,-37780.71374,-20802.80475,-8468.895312,1
1,43773.14695,43771.52268,-37789.35525,-20793.70849,-8453.268551,1
1,43773.18033,43771.55558,-37796.18568,-20785.02726,-8444.704305,1
1,43773.21192,43771.5862,-37800.95089,-20777.53557,-8442.367972,1
1,43773.24057,43771.61439,-37803.49055,-20772.46163,-8443.873993,1
1,43773.26653,43771.64148,-37803.76212,-20770.96383,-8446.49848,1
1,43773.29118,43771.66943,-37801.85331,-20773.69381,-8448.225216,1
1,43773.31634,43771.6995,-37797.97864,-20780.619,-8448.203269,1
1,43773.34332,43771.73125,-37792.45071,-20791.1426,-8446.563247,1
1,43773.37216,43771.76266,-37785.63731,-20804.38337,-8443.897588,1
1,43773.40164,43771.79145,-37777.9255,-20819.41646,-8440.815892,1
1,43773.42979,43771.81623,-37769.70389,-20835.37085,-8437.778601,1
1,43773.45481,43771.83703,-37761.35623,-20851.39068,-8435.219766,1
1,43773.47592,43771.85542,-37753.25612,-20866.53459,-8433.818106,1
1,43773.49371,43771.87341,-37745.74387,-20879.76419,-8434.618446,1
1,43773.50985,43771.89264,-37739.08519,-20890.11768,-8438.779614,1
1,43773.52649,43771.9136,-37733.42065,-20897.02861,-8447.013088,1
1,43773.54503,43771.93612,-37728.73591,-20900.64281,-8458.952327,1
1,43773.56564,43771.95947,-37724.87841,-20901.93735,-8472.819935,1
1,43773.58721,43771.98305,-37721.6307,-20902.51437,-8485.637485,1
1,43773.60808,43772.00625,-37718.82304,-20904.10383,-8493.95873,1
1,43773.6269,43772.02841,-37716.44667,-20907.96479,-8494.818232,1
1,43773.64348,43772.04881,-37714.71422,-20914.44955,-8486.492997,1
1,43773.65892,43772.06674,-37714.0371,-20922.92884,-8468.739124,1
1,43773.67488,43772.08211,-37714.92151,-20932.10484,-8442.457546,1
1,43773.69288,43772.09569,-37717.81088,-20940.54678,-8409.081824,1
1,43773.71343,43772.10885,-37722.94478,-20947.18911,-8370.017531,1
1,43773.7358,43772.12309,-37730.28183,-20951.57721,-8326.435498,1
1,43773.75849,43772.13955,-37739.51284,-20953.80594,-8279.409263,1
1,43773.77988,43772.15851,-37750.15411,-20954.2418,-8230.202268,1
1,43773.79898,43772.17973,-37761.67483,-20953.2218,-8180.428844,1
1,43773.81576,43772.20286,-37773.59922,-20950.89129,-8131.963021,1
1,43773.83093,43772.22737,-37785.55856,-20947.21098,-8086.650773,1
1,43773.84578,43772.25284,-37797.29141,-20942.09712,-8045.935952,1
1,43773.8615,43772.27865,-37808.60774,-20935.57583,-8010.63419,1
1,43773.87882,43772.30369,-37819.34136,-20927.88339,-7980.911422,1
1,43773.89764,43772.32641,-37829.31259,-20919.47813,-7956.437355,1
1,43773.91701,43772.34499,-37838.29964,-20911.00462,-7936.608335,1
1,43773.93534,43772.35782,-37846.01427,-20903.22998,-7920.810496,1
1,43773.95105,43772.36461,-37852.09494,-20896.96678,-7908.63915,1
1,43773.96314,43772.36666,-37856.12531,-20892.98048,-7900.04684,1
1,43773.97174,43772.3668,-37857.69696,-20891.86683,-7895.379045,1
1,43773.97808,43772.36869,-37856.50436,-20893.94419,-7895.237119,1
1,43773.98402,43772.37534,-37852.46623,-20899.18017,-7900.117162,1
1,43773.99122,43772.38786,-37845.83183,-20907.19447,-7909.904145,1
1,43774.00052,43772.40497,-37837.22114,-20917.35239,-7923.415986,1
1,43774.01171,43772.42375,-37827.57585,-20928.90421,-7938.236735,1
1,43774.02392,43772.44074,-37818.00991,-20941.10762,-7951.078775,1
1,43774.03616,43772.45361,-37809.604,-20953.2183,-7958.78131,1
1,43774.04771,43772.46162,-37803.18983,-20964.34683,-7959.732269,1
1,43774.05818,43772.46544,-37799.19861,-20973.29999,-7955.027092,1
1,43774.06724,43772.46638,-37797.60804,-20978.59938,-7948.674367,1
1,43774.07445,43772.46571,-37798.00367,-20978.80486,-7946.434419,1
1,43774.07929,43772.46437,-37799.72288,-20973.10949,-7953.543633,1
1,43774.08145,43772.46353,-37802.0207,-20961.97777,-7972.235781,1
1,43774.08127,43772.46428,-37804.20662,-20947.46305,-8000.27399,1
1,43774.07977,43772.46771,-37805.72657,-20932.92831,-8031.338129,1
1,43774.07827,43772.47417,-37806.19824,-20922.15262,-8057.258392,1
1,43774.0778,43772.48276,-37805.42536,-20918.11573,-8071.170723,1
1,43774.07856,43772.49107,-37803.41802,-20921.95218,-8070.157708,1
1,43774.0799,43772.49622,-37800.40986,-20932.53528,-8056.217473,1
1,43774.08085,43772.49636,-37796.83578,-20946.88752,-8035.22794,1
1,43774.08089,43772.49189,-37793.23899,-20961.26606,-8014.489549,1
1,43774.08026,43772.48555,-37790.12715,-20972.46618,-7999.974226,1
1,43774.07971,43772.48139,-37787.81659,-20978.82771,-7994.440313,1
1,43774.07992,43772.48269,-37786.34061,-20980.56815,-7997.036816,1
1,43774.08088,43772.4901,-37785.47662,-20979.37386,-8004.299152,1
1,43774.0818,43772.50145,-37784.87669,-20977.48032,-8011.9759,1
1,43774.08146,43772.51234,-37784.23885,-20976.66039,-8016.878902,1
1,43774.07898,43772.5181,-37783.44158,-20977.54181,-8018.01304,1
1,43774.07433,43772.51581,-37782.56699,-20979.52268,-8016.654682,1
1,43774.06804,43772.5052,-37781.81655,-20981.2177,-8015.543322,1
1,43774.06093,43772.48848,-37781.37801,-20981.16764,-8017.632904,1
1,43774.05363,43772.46938,-37781.31954,-20978.44743,-8024.999323,1
1,43774.04635,43772.45187,-37781.54672,-20972.93991,-8038.340708,1
1,43774.03916,43772.43867,-37781.83437,-20965.23595,-8057.111536,1
1,43774.03227,43772.43078,-37781.89852,-20956.34391,-8079.959951,1
1,43774.02585,43772.42691,-37781.46651,-20947.39414,-8105.175869,1
1,43774.0199,43772.42441,-37780.33221,-20939.46111,-8130.90097,1
1,43774.01375,43772.42023,-37778.38987,-20933.51979,-8155.084617,1
1,43774.00621,43772.41209,-37775.66181,-20930.4069,-8175.457483,1
1,43773.9961,43772.3993,-37772.29286,-20930.72096,-8189.821423,1
1,43773.983,43772.38311,-37768.51039,-20934.6594,-8196.658271,1
1,43773.9676,43772.36579,-37764.5516,-20941.84551,-8195.90348,1
1,43773.95147,43772.34956,-37760.56714,-20951.27337,-8189.515531,1
1,43773.93632,43772.3357,-37756.55653,-20961.46969,-8181.32988,1
1,43773.9229,43772.32379,-37752.37832,-20970.88191,-8175.996939,1
1,43773.91077,43772.31243,-37747.84644,-20978.34188,-8177.350944,1
1,43773.89869,43772.29994,-37742.8649,-20983.42222,-8186.893769,1
1,43773.88519,43772.2853,-37737.52453,-20986.56705,-8203.040924,1
1,43773.86954,43772.26868,-37732.09856,-20988.94556,-8221.535844,1
1,43773.85191,43772.25092,-37726.93535,-20992.04903,-8236.975735,1
1,43773.83319,43772.23295,-37722.31737,-20997.15376,-8244.82775,1
1,43773.81432,43772.21516,-37718.37869,-21004.82718,-8243.058691,1
1,43773.7959,43772.19717,-37715.13538,-21014.63685,-8232.732946,1
1,43773.77808,43772.17831,-37712.61691,-21025.17591,-8217.339478,1
1,43773.76069,43772.15831,-37710.99698,-21034.45513,-8201.180551,1
1,43773.74352,43772.13793,-37710.62094,-21040.55248,-8187.571296,1
1,43773.72627,43772.11855,-37711.89496,-21042.28914,-8177.60849,1
1,43773.7086,43772.10135,-37715.08843,-21039.63893,-8170.040278,1
1,43773.69004,43772.08645,-37720.16011,-21033.65479,-8162.27826,1
1,43773.67032,43772.07281,-37726.71724,-21025.91263,-8152.04857,1
1,43773.64949,43772.0584,-37734.14245,-21017.71893,-8138.870523,1
1,43773.62795,43772.04133,-37741.81816,-21009.46511,-8124.675078,1
1,43773.60632,43772.02056,-37749.32561,-21000.47145,-8113.246523,1
1,43773.58489,43771.99619,-37756.50697,-20989.43873,-8108.716332,1
1,43773.56335,43771.96926,-37763.38255,-20975.27625,-8113.770462,1
1,43773.54085,43771.94116,-37769.97623,-20957.89279,-8128.425354,1
1,43773.51637,43771.9129,-37776.17502,-20938.5396,-8149.837918,1
1,43773.48937,43771.88502,-37781.69572,-20919.55828,-8173.179931,1
1,43773.46002,43771.85785,-37786.17681,-20903.64969,-8193.149095,1
1,43773.42924,43771.83167,-37789.32904,-20893.00301,-8205.5268,1
1,43773.39834,43771.80659,-37791.06541,-20888.65029,-8208.204392,1
1,43773.36846,43771.78251,-37791.5414,-20890.27112,-8201.432598,1
1,43773.34022,43771.75894,-37791.10525,-20896.44575,-8187.341906,1
1,43773.31359,43771.73501,-37790.19018,-20905.20445,-8168.993643,1
1,43773.28791,43771.70968,-37789.20383,-20914.6315,-8149.350233,1
1,43773.26227,43771.68229,-37788.4505,-20923.29821,-8130.568314,1
1,43773.23567,43771.65257,-37788.09616,-20930.43578,-8113.771192,1
1,43773.20744,43771.62065,-37788.16652,-20935.85975,-8099.291901,1
1,43773.17747,43771.58678,-37788.55888,-20939.7315,-8087.237224,1
1,43773.14638,43771.55153,-37789.05987,-20942.32199,-8077.985973,1
1,43773.1151,43771.51562,-37789.38786,-20943.87084,-8072.308419,1
1,43773.08447,43771.48025,-37789.25481,-20944.5415,-8071.153398,1
1,43773.05483,43771.44699,-37788.44148,-20944.48086,-8075.131069,1
1,43773.02566,43771.41699,-37786.87535,-20943.90792,-8083.941772,1
1,43772.99579,43771.39046,-37784.68144,-20943.11798,-8096.173861,1
1,43772.96399,43771.36618,-37782.19235,-20942.3435,-8109.650917,1
1,43772.92941,43771.34174,-37779.90656,-20941.54157,-8122.18626,1
1,43772.89234,43771.31471,-37778.39666,-20940.24532,-8132.377314,1
1,43772.85396,43771.28347,-37778.18706,-20937.59278,-8140.066094,1
1,43772.8159,43771.24794,-37779.63769,-20932.55691,-8146.260271,1
1,43772.77948,43771.20953,-37782.87432,-20924.28832,-8152.563757,1
1,43772.74501,43771.17011,-37787.78964,-20912.40216,-8160.441985,1
1,43772.71174,43771.13124,-37794.11526,-20897.06014,-8170.692939,1
1,43772.67825,43771.09339,-37801.52528,-20878.87206,-8183.231692,1
1,43772.64311,43771.05611,-37809.71163,-20858.72484,-8197.178009,1
1,43772.60539,43771.01854,-37818.39978,-20837.69977,-8210.993385,1
1,43772.56473,43770.97989,-37827.30736,-20817.10902,-8222.577996,1
1,43772.52121,43770.93986,-37836.08272,-20798.53881,-8229.454851,1
1,43772.47531,43770.89879,-37844.28349,-20783.70546,-8229.257324,1
1,43772.42795,43770.85732,-37851.42508,-20774.05803,-8220.533853,1
1,43772.38068,43770.8163,-37857.07965,-20770.24245,-8203.661589,1
1,43772.33538,43770.77607,-37860.97946,-20771.73092,-8181.296338,1
1,43772.29373,43770.73644,-37863.0633,-20776.90119,-8157.925939,1
1,43772.25629,43770.69654,-37863.44872,-20783.6159,-8138.489269,1
1,43772.22206,43770.65506,-37862.34844,-20790.06003,-8126.626346,1
1,43772.18868,43770.61091,-37859.9922,-20795.39992,-8123.381865,1
1,43772.15333,43770.56355,-37856.59209,-20799.92804,-8127.026702,1
1,43772.11389,43770.51351,-37852.35617,-20804.65843,-8134.044632,1
1,43772.06962,43770.46205,-37847.52064,-20810.66583,-8140.655571,1
1,43772.02119,43770.41091,-37842.35927,-20818.5732,-8144.040869,1
1,43771.97019,43770.3614,-37837.152,-20828.44018,-8142.733168,1
1,43771.9183,43770.31432,-37832.14658,-20839.98269,-8136.227427,1
1,43771.86696,43770.26985,-37827.54396,-20852.82599,-8124.439837,1
1,43771.81722,43770.22775,-37823.53794,-20866.50986,-8107.580791,1
1,43771.76987,43770.18744,-37820.38229,-20880.18539,-8086.678611,1
1,43771.72527,43770.148,-37818.42665,-20892.25797,-8064.331802,1
1,43771.68303,43770.10789,-37818.06541,-20900.36989,-8044.930346,1
1,43771.64181,43770.0652,-37819.59461,-20901.96064,-8033.788035,1
1,43771.59954,43770.01847,-37823.01844,-20895.30159,-8035.304316,1
1,43771.55405,43769.9671,-37827.90765,-20880.56851,-8050.855537,1
1,43771.50385,43769.91206,-37833.39298,-20860.35758,-8077.562561,1
1,43771.44886,43769.85562,-37838.32949,-20839.27026,-8108.703588,1
1,43771.39056,43769.80049,-37841.58771,-20822.62416,-8135.776033,1
1,43771.33147,43769.74856,-37842.37361,-20814.74623,-8151.436158,1
1,43771.27418,43769.70015,-37840.46502,-20817.52554,-8152.078667,1
1,43771.22042,43769.65392,-37836.28123,-20829.81713,-8138.949079,1
1,43771.17064,43769.60763,-37830.75611,-20847.92463,-8117.388357,1
1,43771.12397,43769.55933,-37825.05416,-20866.95105,-8094.618407,1
1,43771.07874,43769.50826,-37820.22678,-20882.45961,-8077.075572,1
1,43771.03306,43769.45498,-37816.92157,-20891.80414,-8068.399518,1
1,43770.98529,43769.40092,-37815.23965,-20894.69873,-8068.709404,1
1,43770.9344,43769.3474,-37814.77556,-20892.92514,-8075.222805,1
1,43770.88006,43769.29489,-37814.81715,-20889.43704,-8083.644613,1
1,43770.82267,43769.24295,-37814.62429,-20887.27802,-8089.624092,1
1,43770.76329,43769.19051,-37813.69278,-20888.69068,-8089.786617,1
1,43770.70331,43769.13675,-37811.92773,-20894.61239,-8082.196666,1
1,43770.64415,43769.08133,-37809.68261,-20904.5607,-8066.469889,1
1,43770.58681,43769.02458,-37807.65959,-20916.82163,-8043.774742,1
1,43770.53156,43768.9671,-37806.70847,-20928.87125,-8016.699933,1
1,43770.47789,43768.90969,-37807.57264,-20937.97716,-7988.885006,1
1,43770.42468,43768.85285,-37810.65444,-20941.88262,-7964.333912,1
1,43770.37063,43768.79671,-37815.87877,-20939.43275,-7946.408018,1
1,43770.31463,43768.74129,-37822.69684,-20930.92477,-7936.87876,1
1,43770.256,43768.68615,-37830.23841,-20917.9777,-7935.557571,1
1,43770.19454,43768.63058,-37837.56874,-20902.89445,-7940.768396,1
1,43770.13054,43768.57364,-37843.95418,-20887.75602,-7950.470586,1
1,43770.06477,43768.51438,-37849.03298,-20873.67165,-7963.415567,1
1,43769.9983,43768.45208,-37852.8298,-20860.58604,-7979.580985,1
1,43769.93231,43768.38678,-37855.62639,-20847.75602,-7999.541179,1
1,43769.86781,43768.31927,-37857.75692,-20834.6392,-8023.126432,1
1,43769.80514,43768.25111,-37859.44342,-20821.68699,-8048.147001,1
1,43769.74386,43768.18376,-37860.74679,-20810.5512,-8070.093288,1
1,43769.68294,43768.11841,-37861.64255,-20803.53267,-8083.203943,1
1,43769.62131,43768.05513,-37862.17013,-20802.52983,-8082.471466,1
1,43769.55836,43767.99311,-37862.55343,-20808.02901,-8065.6649,1
1,43769.49432,43767.93112,-37863.22079,-20818.6696,-8034.343398,1
1,43769.43006,43767.86814,-37864.71011,-20831.62125,-7993.321018,1
1,43769.36649,43767.80406,-37867.49885,-20843.61658,-7948.791455,1
1,43769.3039,43767.73983,-37871.83696,-20852.14413,-7906.024161,1
1,43769.24176,43767.67678,-37877.64378,-20856.27828,-7867.694934,1
1,43769.17896,43767.61572,-37884.51172,-20856.8209,-7833.506264,1
1,43769.11452,43767.5565,-37891.81584,-20855.73387,-7801.171741,1
1,43769.04825,43767.49796,-37898.88234,-20855.14562,-7768.259551,1
1,43768.98066,43767.43841,-37905.16669,-20856.37396,-7733.949893,1
1,43768.91273,43767.37653,-37910.38119,-20859.3869,-7699.866519,1
1,43768.8453,43767.31193,-37914.53009,-20862.88564,-7669.665025,1
1,43768.77854,43767.24515,-37917.83259,-20864.93039,-7647.675427,1
1,43768.71202,43767.17719,-37920.57249,-20863.79873,-7637.258765,1
1,43768.64516,43767.10898,-37922.93444,-20858.68544,-7639.672656,1
1,43768.57772,43767.04091,-37924.90859,-20849.96338,-7653.83105,1
1,43768.51002,43766.97285,-37926.29991,-20838.9736,-7676.87163,1
1,43768.4427,43766.90438,-37926.82315,-20827.52709,-7705.112441,1
1,43768.37618,43766.83506,-37926.22962,-20817.40121,-7734.866042,1
1,43768.3104,43766.76465,-37924.39352,-20810.01044,-7762.948902,1
1,43768.24458,43766.69343,-37921.32689,-20806.28466,-7786.921953,1
1,43768.17768,43766.622,-37917.13181,-20806.67715,-7805.243715,1
1,43768.10893,43766.55123,-37911.93072,-20811.18048,-7817.494989,1
1,43768.03817,43766.48179,-37905.82038,-20819.32396,-7824.555696,1
1,43767.96598,43766.41401,-37898.86868,-20830.21834,-7828.474338,1
1,43767.89331,43766.34742,-37891.1438,-20842.66867,-7832.044624,1
1,43767.82104,43766.28083,-37882.75207,-20855.35979,-7838.169075,1
1,43767.74951,43766.2128,-37873.85545,-20867.10217,-7849.152733,1
1,43767.67848,43766.1421,-37864.67199,-20877.04304,-7866.165826,1
1,43767.60724,43766.06822,-37855.46023,-20884.7638,-7889.071186,1
1,43767.53497,43765.99172,-37846.51098,-20890.24795,-7916.546423,1
1,43767.46108,43765.91394,-37838.14227,-20893.76946,-7946.393385,1
1,43767.38541,43765.83625,-37830.68728,-20895.78084,-7975.882513,1
1,43767.30817,43765.75967,-37824.46667,-20896.8436,-8002.056742,1
1,43767.22986,43765.68441,-37819.72872,-20897.59086,-8022.097784,1
1,43767.1512,43765.61026,-37816.57039,-20898.68497,-8033.796638,1
1,43767.07304,43765.5369,-37814.86953,-20900.72749,-8036.10704,1
1,43766.99638,43765.46416,-37814.25631,-20904.09565,-8029.725808,1
1,43766.92211,43765.39207,-37814.15161,-20908.75704,-8017.427708,1
1,43766.85067,43765.32047,-37813.87763,-20914.16403,-8003.843356,1
1,43766.78176,43765.24885,-37812.81004,-20919.35012,-7994.491714,1
1,43766.71416,43765.17634,-37810.52792,-20923.25865,-7994.190232,1
1,43766.64603,43765.10187,-37806.90946,-20925.20706,-8005.353222,1
1,43766.57549,43765.0249,-37802.13645,-20925.30496,-8026.851794,1
1,43766.50144,43764.94565,-37796.62041,-20924.5576,-8054.093428,1
1,43766.42396,43764.86498,-37790.8813,-20924.57223,-8080.394149,1
1,43766.3443,43764.78409,-37785.42629,-20926.98023,-8099.094267,1
1,43766.26447,43764.7042,-37780.66624,-20932.81392,-8105.597674,1
1,43766.18621,43764.62604,-37776.87886,-20942.1222,-8098.532595,1
